File Name	Model Name	Address	Unk_Flags_0X00	Unk_0x04	Unk_0x08	Unk_0x0C	Unk_0x10	Unk_Count	Unk_0x12	Vertexrenderflags	Unk_0x14	Tex0Index	Tex1Index	Tex2Index	Vertexdescriptorflags	Transformmatrixspecidicindices	Matdisplaylistsize	Tlmatdisplaylistsize	Uvwcoordinates	Unk_0x3C	Unk_0x40	Unk_0x44	Unk_0x48	Unk_0x4C	Unk_0x50	Unk_0x54	Unk_0x58	FifoPadding 0	FifoPadding 1	FifoPadding 2	FifoPadding 3	
arobin.gma	arobin.gma	000005A0	0	640034559	255	1280068863	42	255	1	RENDER_MATERIALS, RENDER_TRANSLUCID_MATERIALS	65280	2	65535	65535	GX_VA_POS, GX_VA_NRM, GX_VA_TEX0	System.Byte[]	768	576	(0.0, 0.7, -0.5)	0	0	0	0	0	0	0	0	0	0	0	0	
	arobin.gma	00000000	0	0	0	0	0	0	0	0	0	0	0	0	0	System.Byte[]	0	0	(0.0, 0.0, 0.0)	0	0	0	0	0	0	0	0	
	arobin.gma	0000D700	0	1717987071	255	1717987071	25	255	1	RENDER_MATERIALS, RENDER_TRANSLUCID_MATERIALS	65280	0	65535	65535	GX_VA_POS, GX_VA_NRM, GX_VA_TEX0	System.Byte[]	2048	768	(0.0, 0.0, 0.1)	0	0	0	0	0	0	0	0	0	0	0	0	
arobin_02.gma	arobin_02.gma	000005C0	0	640034559	255	1280068863	42	255	1	RENDER_MATERIALS, RENDER_TRANSLUCID_MATERIALS	65280	4	65535	65535	GX_VA_POS, GX_VA_NRM, GX_VA_TEX0	System.Byte[]	448	288	(0.0, 0.7, -0.5)	0	0	0	0	0	0	0	0	0	0	0	0	
arobin_02.gma	arobin_02.gma	000005C0	0	640034559	255	1280068863	42	255	1	RENDER_MATERIALS, RENDER_TRANSLUCID_MATERIALS	65280	4	65535	65535	GX_VA_POS, GX_VA_NRM, GX_VA_TEX0	System.Byte[]	448	288	(0.0, 0.7, -0.5)	0	0	0	0	0	0	0	0	0	0	0	0	
arobin_02emb.gma	arobin_02emb.gma	000000A0	0	2998055679	2139062271	4294967295	42	255	1	RENDER_MATERIALS, RENDER_TRANSLUCID_MATERIALS	65280	0	65535	65535	GX_VA_POS, GX_VA_NRM, GX_VA_TEX0	System.Byte[]	3744	5664	(0.0, 0.7, 0.0)	0	0	0	0	0	0	0	0	0	0	0	0	
arobin_03.gma	arobin_03.gma	000003C0	0	640034559	255	1280068863	42	255	1	RENDER_MATERIALS	65280	4	65535	65535	GX_VA_POS, GX_VA_NRM, GX_VA_TEX0	System.Byte[]	480	0	(0.0, 0.7, -0.5)	0	0	0	0	0	0	0	0	0	0	0	0	
arobin_03.gma	arobin_03.gma	000003C0	0	640034559	255	1280068863	42	255	1	RENDER_MATERIALS	65280	4	65535	65535	GX_VA_POS, GX_VA_NRM, GX_VA_TEX0	System.Byte[]	480	0	(0.0, 0.7, -0.5)	0	0	0	0	0	0	0	0	0	0	0	0	
arobin_03emb.gma	arobin_03emb.gma	000000A0	0	2998055679	2139062271	4294967295	42	255	1	RENDER_MATERIALS, RENDER_TRANSLUCID_MATERIALS	65280	0	65535	65535	GX_VA_POS, GX_VA_NRM, GX_VA_TEX0	System.Byte[]	1984	1312	(0.0, 0.7, 0.0)	0	0	0	0	0	0	0	0	0	0	0	0	
arobin_04.gma	arobin_04.gma	00000100	10	1721342463	862349055	1721342463	85	255	1	RENDER_MATERIALS	65280	1	65535	65535	GX_VA_POS, GX_VA_NRM, GX_VA_TEX0	System.Byte[]	288	0	(0.0, 0.7, -0.5)	0	0	0	0	0	0	0	0	0	0	0	0	
arobin_04.gma	arobin_04.gma	00000100	10	1721342463	862349055	1721342463	85	255	1	RENDER_MATERIALS	65280	1	65535	65535	GX_VA_POS, GX_VA_NRM, GX_VA_TEX0	System.Byte[]	288	0	(0.0, 0.7, -0.5)	0	0	0	0	0	0	0	0	0	0	0	0	
arobin_emb.gma	arobin_emb.gma	000000A0	0	2998055679	2139062271	4294967295	42	255	1	RENDER_MATERIALS, RENDER_TRANSLUCID_MATERIALS	65280	0	65535	65535	GX_VA_POS, GX_VA_NRM, GX_VA_TEX0	System.Byte[]	6016	16128	(0.0, 0.6, 0.0)	0	0	0	0	0	0	0	0	0	0	0	0	
arrow.gma	arrow.gma	00000660	971	63424	1280	101312	0	1	139	UNK_FLAG_7	0	0	0	0	0	System.Byte[]	2139062271	0	(0.0, -170141200000000000000000000000000000000.0, NaN)	9728	4294967295	4294967295	12	66	3200202170	1042894033	1024474723	0	0	0	0	
	arrow.gma	0001B640	4	384	128	544	0	0	2	0	0	0	0	0	0	System.Byte[]	2139062271	0	(0.0, -170141200000000000000000000000000000000.0, 0.0)	58880	4294967295	4294967295	5	0	3183071773	1037163373	3118717338	0	0	0	0	
	arrow.gma	0001BBE0	257	16576	128	26784	0	0	104	UNK_FLAG_7	0	0	0	0	0	System.Byte[]	2139062271	0	(0.0, -170141200000000000000000000000000000000.0, NaN)	9728	4294967295	4294967295	179	434	3154905515	1007753659	3156083596	0	0	0	0	
	arrow.gma	00023180	258	16640	128	26880	0	0	104	UNK_FLAG_5, UNK_FLAG_6, UNK_FLAG_7	0	0	0	0	0	System.Byte[]	2139062271	0	(0.0, -170141200000000000000000000000000000000.0, NaN)	9728	4294967295	4294967295	125	485	3030568141	1012804027	1014167642	0	0	0	0	
	arrow.gma	0002A480	158	10240	128	10240	0	0	40	0	0	0	0	0	0	System.Byte[]	2139062271	0	(0.0, -170141200000000000000000000000000000000.0, NaN)	9728	4294967295	4294967295	75	262	3199991511	1034411535	3203710397	0	0	0	0	
	null
	null
	null
	null
	arrow.gma	0002D7A0	530	34336	416	52736	0	0	205	UNK_FLAG_6, UNK_FLAG_7	0	0	0	0	0	System.Byte[]	2139062271	0	(0.0, -170141200000000000000000000000000000000.0, NaN)	9728	4294967295	4294967295	154	462	1029294904	991683122	998077235	0	0	0	0	
	arrow.gma	0003BC20	329	21856	800	35040	0	0	136	UNK_FLAG_5, UNK_FLAG_7	0	0	0	0	0	System.Byte[]	4294967295	0	(0.0, -170141300000000000000000000000000000000.0, NaN)	9728	4294967295	4294967295	24	15	1029300851	1018291058	3188070231	0	0	0	0	
arrow_100.gma	arrow_100.gma	000002A0	0	4291559679	4291559679	4294967295	42	255	1	RENDER_TRANSLUCID_MATERIALS	65280	0	65535	65535	GX_VA_PNMTXIDX, GX_VA_POS, GX_VA_NRM, GX_VA_TEX0	System.Byte[]	0	64	(0.0, 0.0, 0.0)	0	0	0	0	0	0	0	0	0	0	0	0	
arrow_100.gma	arrow_100.gma	000002A0	0	4291559679	4291559679	4294967295	42	255	1	RENDER_TRANSLUCID_MATERIALS	65280	0	65535	65535	GX_VA_PNMTXIDX, GX_VA_POS, GX_VA_NRM, GX_VA_TEX0	System.Byte[]	0	64	(0.0, 0.0, 0.0)	0	0	0	0	0	0	0	0	0	0	0	0	
arrow_100.gma	arrow_100.gma	000002A0	0	4291559679	4291559679	4294967295	42	255	1	RENDER_TRANSLUCID_MATERIALS	65280	0	65535	65535	GX_VA_PNMTXIDX, GX_VA_POS, GX_VA_NRM, GX_VA_TEX0	System.Byte[]	0	64	(0.0, 0.0, 0.0)	0	0	0	0	0	0	0	0	0	0	0	0	
arrow_500.gma	arrow_500.gma	00000560	0	4291559679	4291559679	4294967295	42	255	1	RENDER_TRANSLUCID_MATERIALS	65280	0	65535	65535	GX_VA_PNMTXIDX, GX_VA_POS, GX_VA_NRM, GX_VA_TEX0	System.Byte[]	0	64	(0.0, 0.0, 0.0)	0	0	0	0	0	0	0	0	0	0	0	0	
arrow_500.gma	arrow_500.gma	00000560	0	4291559679	4291559679	4294967295	42	255	1	RENDER_TRANSLUCID_MATERIALS	65280	0	65535	65535	GX_VA_PNMTXIDX, GX_VA_POS, GX_VA_NRM, GX_VA_TEX0	System.Byte[]	0	64	(0.0, 0.0, 0.0)	0	0	0	0	0	0	0	0	0	0	0	0	
arrow_1000.gma	arrow_1000.gma	000005A0	0	4291559679	4291559679	4294967295	42	255	1	RENDER_TRANSLUCID_MATERIALS	65280	0	65535	65535	GX_VA_PNMTXIDX, GX_VA_POS, GX_VA_NRM, GX_VA_TEX0	System.Byte[]	0	64	(0.0, 0.0, 0.0)	0	0	0	0	0	0	0	0	0	0	0	0	
	arrow_1000.gma	0000A8A0	66	4352	128	4352	0	0	17	0	0	0	0	0	0	System.Byte[]	2139062271	0	(0.0, -170141200000000000000000000000000000000.0, NaN)	9728	4294967295	4294967295	39	112	3201471599	1040579971	3198452109	0	0	0	0	
	arrow_1000.gma	0000C120	193	13248	896	20544	0	0	80	0	0	0	0	0	0	System.Byte[]	4294967295	0	(0.0, -170141300000000000000000000000000000000.0, NaN)	9728	4294967295	4294967295	11	13	1028975815	1026354083	3188101748	0	0	0	0	
arrow_3000.gma	arrow_3000.gma	00000640	8	4294967295	2139062271	0	0	255	1	RENDER_MATERIALS, RENDER_TRANSLUCID_MATERIALS	65280	0	65535	65535	GX_VA_PNMTXIDX, GX_VA_POS, GX_VA_NRM, GX_VA_TEX0	System.Byte[]	192	1024	(0.0, 0.2, 0.0)	0	0	0	0	0	0	0	0	0	0	0	0	
	arrow_3000.gma	0000A060	530	34336	416	52736	0	0	205	UNK_FLAG_6, UNK_FLAG_7	0	0	0	0	0	System.Byte[]	2139062271	0	(0.0, -170141200000000000000000000000000000000.0, NaN)	9728	4294967295	4294967295	154	462	1029294904	991683122	998077235	0	0	0	0	
	arrow_3000.gma	00018340	257	16576	128	26784	0	0	104	UNK_FLAG_7	0	0	0	0	0	System.Byte[]	2139062271	0	(0.0, -170141200000000000000000000000000000000.0, NaN)	9728	4294967295	4294967295	179	434	3154905515	1007753659	3156083596	0	0	0	0	
	arrow_3000.gma	0001F8E0	258	16640	128	26880	0	0	104	UNK_FLAG_5, UNK_FLAG_6, UNK_FLAG_7	0	0	0	0	0	System.Byte[]	2139062271	0	(0.0, -170141200000000000000000000000000000000.0, NaN)	9728	4294967295	4294967295	125	485	3030568141	1012804027	1014167642	0	0	0	0	
	arrow_3000.gma	00026BE0	158	10240	128	10240	0	0	40	0	0	0	0	0	0	System.Byte[]	2139062271	0	(0.0, -170141200000000000000000000000000000000.0, NaN)	9728	4294967295	4294967295	75	262	3199991511	1034411535	3203710397	0	0	0	0	
	arrow_3000.gma	00029E40	4	4294967295	4294967295	0	0	255	1	RENDER_MATERIALS, RENDER_TRANSLUCID_MATERIALS	0	0	65535	65535	GX_VA_PNMTXIDX, GX_VA_POS, GX_VA_NRM, GX_VA_TEX0	System.Byte[]	960	2112	(0.0, 0.0, 0.0)	0	0	0	0	0	0	0	0	0	0	0	0	
	arrow_3000.gma	0002CBA0	99	2998055679	2139062271	0	0	255	3	RENDER_MATERIALS	65280	0	1	2	GX_VA_PNMTXIDX, GX_VA_POS, GX_VA_NRM, GX_VA_TEX0, GX_VA_TEX1, GX_VA_TEX2	System.Byte[]	128	0	(0.0, 0.0, 0.0)	0	20	0	0	0	0	0	0	0	0	0	0	
arrow_face.gma	arrow_face.gma	00000080	0	4294967295	4294967295	0	0	255	1	RENDER_MATERIALS, RENDER_TRANSLUCID_MATERIALS	65280	0	65535	65535	GX_VA_POS, GX_VA_NRM, GX_VA_TEX0	System.Byte[]	1824	3104	(0.0, 0.0, 0.0)	0	0	0	0	0	0	0	0	0	0	0	0	
arrow_face.gma	arrow_face.gma	00000080	0	4294967295	4294967295	0	0	255	1	RENDER_MATERIALS, RENDER_TRANSLUCID_MATERIALS	65280	0	65535	65535	GX_VA_POS, GX_VA_NRM, GX_VA_TEX0	System.Byte[]	1120	3840	(0.0, 0.0, 0.0)	0	0	0	0	0	0	0	0	0	0	0	0	
baba.gma	baba.gma	00000600	1228	79968	1376	124480	0	1	230	0	0	0	0	0	0	System.Byte[]	4294967295	0	(0.0, -170141200000000000000000000000000000000.0, NaN)	9728	4294967295	4294967295	171	329	1049972526	1043077035	1020698688	0	0	0	0	
	baba.gma	00021D20	663	43232	800	65280	0	0	254	UNK_FLAG_6, UNK_FLAG_7	0	0	0	0	0	System.Byte[]	4294967295	0	(0.0, -170141200000000000000000000000000000000.0, NaN)	9728	4294967295	4294967295	124	408	1025912307	1004069208	1025922042	0	0	0	0	
	baba.gma	00033580	257	16576	128	26784	0	0	104	UNK_FLAG_7	0	0	0	0	0	System.Byte[]	4294967295	0	(0.0, -170141200000000000000000000000000000000.0, NaN)	9728	4294967295	4294967295	179	434	3154905515	1007753659	3156083596	0	0	0	0	
	baba.gma	0003AB20	258	16640	128	26880	0	0	104	UNK_FLAG_5, UNK_FLAG_6, UNK_FLAG_7	0	0	0	0	0	System.Byte[]	4294967295	0	(0.0, -170141200000000000000000000000000000000.0, NaN)	9728	4294967295	4294967295	125	485	3030568141	1012804027	1014167642	0	0	0	0	
	baba.gma	00041E40	113	7456	224	7456	0	0	29	UNK_FLAG_5	0	0	0	0	0	System.Byte[]	4294967295	0	(0.0, -170141200000000000000000000000000000000.0, NaN)	9728	4294967295	4294967295	29	100	1035945780	3137042506	3182093014	0	0	0	0	
	baba.gma	00043FA0	30	2144	224	2144	0	0	8	UNK_FLAG_5, UNK_FLAG_6	0	0	0	0	0	System.Byte[]	4294967295	0	(0.0, -170141200000000000000000000000000000000.0, NaN)	9728	4294967295	4294967295	21	0	1040404119	3179342454	3175485398	0	0	0	0	
	baba.gma	00044980	4	384	128	544	0	0	2	0	0	0	0	0	0	System.Byte[]	2139062271	0	(0.0, -170141200000000000000000000000000000000.0, 0.0)	58880	4294967295	4294967295	5	0	3183071773	1037163373	3118717338	0	0	0	0	
baba_100.gma	baba_100.gma	000002A0	0	4291559679	4291559679	4294967295	42	255	1	RENDER_TRANSLUCID_MATERIALS	65280	0	65535	65535	GX_VA_PNMTXIDX, GX_VA_POS, GX_VA_NRM, GX_VA_TEX0	System.Byte[]	0	64	(0.0, 0.0, 0.0)	0	0	0	0	0	0	0	0	0	0	0	0	
baba_100.gma	baba_100.gma	000002A0	0	4291559679	4291559679	4294967295	42	255	1	RENDER_TRANSLUCID_MATERIALS	65280	0	65535	65535	GX_VA_PNMTXIDX, GX_VA_POS, GX_VA_NRM, GX_VA_TEX0	System.Byte[]	0	64	(0.0, 0.0, 0.0)	0	0	0	0	0	0	0	0	0	0	0	0	
baba_100.gma	baba_100.gma	000002A0	0	4291559679	4291559679	4294967295	42	255	1	RENDER_TRANSLUCID_MATERIALS	65280	0	65535	65535	GX_VA_PNMTXIDX, GX_VA_POS, GX_VA_NRM, GX_VA_TEX0	System.Byte[]	0	64	(0.0, 0.0, 0.0)	0	0	0	0	0	0	0	0	0	0	0	0	
baba_500.gma	baba_500.gma	00000580	0	4291559679	4291559679	4294967295	42	255	1	RENDER_TRANSLUCID_MATERIALS	65280	0	65535	65535	GX_VA_PNMTXIDX, GX_VA_POS, GX_VA_NRM, GX_VA_TEX0	System.Byte[]	0	64	(0.0, 0.0, 0.0)	0	0	0	0	0	0	0	0	0	0	0	0	
baba_500.gma	baba_500.gma	00000580	0	4291559679	4291559679	4294967295	42	255	1	RENDER_TRANSLUCID_MATERIALS	65280	0	65535	65535	GX_VA_PNMTXIDX, GX_VA_POS, GX_VA_NRM, GX_VA_TEX0	System.Byte[]	0	64	(0.0, 0.0, 0.0)	0	0	0	0	0	0	0	0	0	0	0	0	
baba_1000.gma	baba_1000.gma	000005C0	0	4291559679	4291559679	4294967295	42	255	1	RENDER_TRANSLUCID_MATERIALS	65280	0	65535	65535	GX_VA_PNMTXIDX, GX_VA_POS, GX_VA_NRM, GX_VA_TEX0	System.Byte[]	0	64	(0.0, 0.0, 0.0)	0	0	0	0	0	0	0	0	0	0	0	0	
baba_3000.gma	baba_3000.gma	00000600	0	4294967295	4294967295	0	0	255	1	RENDER_MATERIALS, RENDER_TRANSLUCID_MATERIALS	65280	0	65535	65535	GX_VA_PNMTXIDX, GX_VA_POS, GX_VA_NRM, GX_VA_TEX0	System.Byte[]	2720	5120	(0.0, 0.2, 0.0)	0	0	0	0	0	0	0	0	0	0	0	0	
	baba_3000.gma	0000B0E0	663	43232	800	65280	0	0	254	UNK_FLAG_6, UNK_FLAG_7	0	0	0	0	0	System.Byte[]	4294967295	0	(0.0, -170141200000000000000000000000000000000.0, NaN)	9728	4294967295	4294967295	124	408	1025912307	1004069208	1025922042	0	0	0	0	
	baba_3000.gma	0001C940	257	16576	128	26784	0	0	104	UNK_FLAG_7	0	0	0	0	0	System.Byte[]	4294967295	0	(0.0, -170141200000000000000000000000000000000.0, NaN)	9728	4294967295	4294967295	179	434	3154905515	1007753659	3156083596	0	0	0	0	
	baba_3000.gma	00023EE0	258	16640	128	26880	0	0	104	UNK_FLAG_5, UNK_FLAG_6, UNK_FLAG_7	0	0	0	0	0	System.Byte[]	4294967295	0	(0.0, -170141200000000000000000000000000000000.0, NaN)	9728	4294967295	4294967295	125	485	3030568141	1012804027	1014167642	0	0	0	0	
	baba_3000.gma	0002B200	113	7456	224	7456	0	0	29	UNK_FLAG_5	0	0	0	0	0	System.Byte[]	4294967295	0	(0.0, -170141200000000000000000000000000000000.0, NaN)	9728	4294967295	4294967295	29	100	1035945780	3137042506	3182093014	0	0	0	0	
	baba_3000.gma	0002D360	30	2144	224	2144	0	0	8	UNK_FLAG_5, UNK_FLAG_6	0	0	0	0	0	System.Byte[]	4294967295	0	(0.0, -170141200000000000000000000000000000000.0, NaN)	9728	4294967295	4294967295	21	0	1040404119	3179342454	3175485398	0	0	0	0	
	baba_3000.gma	0002DD40	99	2998055679	2139062271	0	0	255	3	RENDER_MATERIALS	65280	0	1	2	GX_VA_PNMTXIDX, GX_VA_POS, GX_VA_NRM, GX_VA_TEX0, GX_VA_TEX1, GX_VA_TEX2	System.Byte[]	128	0	(0.0, 0.0, 0.0)	0	20	0	0	0	0	0	0	0	0	0	0	
baba_face.gma	baba_face.gma	00000080	0	2998055679	2139062271	4294967295	42	255	1	RENDER_MATERIALS, RENDER_TRANSLUCID_MATERIALS	65280	0	65535	65535	GX_VA_POS, GX_VA_NRM, GX_VA_TEX0	System.Byte[]	704	1184	(0.0, 0.0, 0.0)	0	0	0	0	0	0	0	0	0	0	0	0	
baba_face.gma	baba_face.gma	00000080	0	2998055679	2139062271	4294967295	42	255	1	RENDER_MATERIALS, RENDER_TRANSLUCID_MATERIALS	65280	0	65535	65535	GX_VA_POS, GX_VA_NRM, GX_VA_TEX0	System.Byte[]	704	1184	(0.0, 0.0, 0.0)	0	0	0	0	0	0	0	0	0	0	0	0	
bbull.gma	bbull.gma	00000560	0	1717987071	858993663	0	0	255	2	RENDER_MATERIALS, RENDER_TRANSLUCID_MATERIALS	65280	3	4	65535	GX_VA_POS, GX_VA_NRM, GX_VA_TEX0, GX_VA_TEX1	System.Byte[]	288	288	(0.0, 0.4, -0.5)	0	0	0	0	0	0	0	0	0	0	0	0	
	bbull.gma	00000000	0	0	0	0	0	0	0	0	0	0	0	0	0	System.Byte[]	0	0	(0.0, 0.0, 0.0)	0	0	0	0	0	0	0	0	
	bbull.gma	0000BE20	0	1717987071	255	1717987071	25	255	1	RENDER_MATERIALS, RENDER_TRANSLUCID_MATERIALS	65280	0	65535	65535	GX_VA_POS, GX_VA_NRM, GX_VA_TEX0	System.Byte[]	2048	768	(0.0, 0.0, 0.1)	0	0	0	0	0	0	0	0	0	0	0	0	
bbull_02.gma	bbull_02.gma	00000480	0	1717987071	858993663	0	0	255	2	RENDER_MATERIALS	65280	2	3	65535	GX_VA_POS, GX_VA_NRM, GX_VA_TEX0, GX_VA_TEX1	System.Byte[]	256	0	(0.0, 0.4, -0.5)	0	0	0	0	0	0	0	0	0	0	0	0	
bbull_02.gma	bbull_02.gma	00000480	0	1717987071	858993663	0	0	255	2	RENDER_MATERIALS	65280	2	3	65535	GX_VA_POS, GX_VA_NRM, GX_VA_TEX0, GX_VA_TEX1	System.Byte[]	256	0	(0.0, 0.4, -0.5)	0	0	0	0	0	0	0	0	0	0	0	0	
bbull_02emb.gma	bbull_02emb.gma	000000A0	0	2998055679	2139062271	4294967295	42	255	1	RENDER_MATERIALS, RENDER_TRANSLUCID_MATERIALS	65280	0	65535	65535	GX_VA_POS, GX_VA_NRM, GX_VA_TEX0	System.Byte[]	5536	4032	(0.0, 1.0, 0.0)	0	0	0	0	0	0	0	0	0	0	0	0	
bbull_03.gma	bbull_03.gma	00000380	0	1717987071	858993663	0	0	255	2	RENDER_MATERIALS	65280	2	3	65535	GX_VA_POS, GX_VA_NRM, GX_VA_TEX0, GX_VA_TEX1	System.Byte[]	256	0	(0.0, 0.4, -0.5)	0	0	0	0	0	0	0	0	0	0	0	0	
bbull_03.gma	bbull_03.gma	00000380	0	1717987071	858993663	0	0	255	2	RENDER_MATERIALS	65280	2	3	65535	GX_VA_POS, GX_VA_NRM, GX_VA_TEX0, GX_VA_TEX1	System.Byte[]	256	0	(0.0, 0.4, -0.5)	0	0	0	0	0	0	0	0	0	0	0	0	
bbull_03emb.gma	bbull_03emb.gma	000000A0	0	2998055679	2139062271	4294967295	42	255	1	RENDER_MATERIALS, RENDER_TRANSLUCID_MATERIALS	65280	0	65535	65535	GX_VA_POS, GX_VA_NRM, GX_VA_TEX0	System.Byte[]	2432	1248	(0.0, 1.0, 0.0)	0	0	0	0	0	0	0	0	0	0	0	0	
bbull_04.gma	bbull_04.gma	00000140	0	3435973887	2576980479	0	0	255	1	RENDER_TRANSLUCID_MATERIALS	65280	0	65535	65535	GX_VA_POS, GX_VA_NRM, GX_VA_TEX0	System.Byte[]	0	320	(0.0, 0.3, -2.1)	0	0	0	0	0	0	0	0	0	0	0	0	
bbull_04.gma	bbull_04.gma	00000140	0	3435973887	2576980479	0	0	255	1	RENDER_TRANSLUCID_MATERIALS	65280	0	65535	65535	GX_VA_POS, GX_VA_NRM, GX_VA_TEX0	System.Byte[]	0	320	(0.0, 0.3, -2.1)	0	0	0	0	0	0	0	0	0	0	0	0	
bbull_emb.gma	bbull_emb.gma	000000A0	0	2998055679	2139062271	4294967295	42	255	1	RENDER_MATERIALS, RENDER_TRANSLUCID_MATERIALS	65280	0	65535	65535	GX_VA_POS, GX_VA_NRM, GX_VA_TEX0	System.Byte[]	6464	13920	(0.0, 1.0, 0.0)	0	0	0	0	0	0	0	0	0	0	0	0	
beastman.gma	beastman.gma	000005E0	1161	75680	1376	117472	0	1	202	UNK_FLAG_5, UNK_FLAG_7	0	0	0	0	0	System.Byte[]	2998055679	0	(0.0, -170141200000000000000000000000000000000.0, NaN)	9728	4294967295	4294967295	28	129	3185987544	1038561538	3163886986	0	0	0	0	
	beastman.gma	00020400	728	47776	1184	71840	0	1	24	UNK_FLAG_5, UNK_FLAG_6	0	0	0	0	0	System.Byte[]	2998055679	0	(0.0, -170141200000000000000000000000000000000.0, NaN)	9728	4294967295	4294967295	66	108	1032595371	3165873355	1025106272	0	0	0	0	
	beastman.gma	00033680	444	28544	128	47200	0	0	184	UNK_FLAG_6	0	0	0	0	0	System.Byte[]	2998055679	0	(0.0, -170141200000000000000000000000000000000.0, NaN)	9728	4294967295	4294967295	261	459	1030830088	1021489357	996441675	0	0	0	0	
	beastman.gma	0003FD80	444	28544	128	47200	0	0	184	UNK_FLAG_6	0	0	0	0	0	System.Byte[]	2998055679	0	(0.0, -170141200000000000000000000000000000000.0, NaN)	9728	4294967295	4294967295	337	365	1027156471	1021223939	3164513348	0	0	0	0	
	beastman.gma	0004C1C0	4	384	128	544	0	0	2	0	0	0	0	0	0	System.Byte[]	2139062271	0	(0.0, -170141200000000000000000000000000000000.0, 0.0)	58880	4294967295	4294967295	5	0	3183071773	1037163373	3118717338	0	0	0	0	
beastman_100.gma	beastman_100.gma	000002E0	0	4291559679	4291559679	4294967295	42	255	1	RENDER_TRANSLUCID_MATERIALS	65280	0	65535	65535	GX_VA_PNMTXIDX, GX_VA_POS, GX_VA_NRM, GX_VA_TEX0	System.Byte[]	0	64	(0.0, 0.0, 0.0)	0	0	0	0	0	0	0	0	0	0	0	0	
beastman_100.gma	beastman_100.gma	000002E0	0	4291559679	4291559679	4294967295	42	255	1	RENDER_TRANSLUCID_MATERIALS	65280	0	65535	65535	GX_VA_PNMTXIDX, GX_VA_POS, GX_VA_NRM, GX_VA_TEX0	System.Byte[]	0	64	(0.0, 0.0, 0.0)	0	0	0	0	0	0	0	0	0	0	0	0	
beastman_100.gma	beastman_100.gma	000002E0	0	4291559679	4291559679	4294967295	42	255	1	RENDER_TRANSLUCID_MATERIALS	65280	0	65535	65535	GX_VA_PNMTXIDX, GX_VA_POS, GX_VA_NRM, GX_VA_TEX0	System.Byte[]	0	64	(0.0, 0.0, 0.0)	0	0	0	0	0	0	0	0	0	0	0	0	
beastman_500.gma	beastman_500.gma	00000680	0	4291559679	4291559679	4294967295	42	255	1	RENDER_TRANSLUCID_MATERIALS	65280	0	65535	65535	GX_VA_PNMTXIDX, GX_VA_POS, GX_VA_NRM, GX_VA_TEX0	System.Byte[]	0	64	(0.0, 0.0, 0.0)	0	0	0	0	0	0	0	0	0	0	0	0	
beastman_500.gma	beastman_500.gma	00000680	0	4291559679	4291559679	4294967295	42	255	1	RENDER_TRANSLUCID_MATERIALS	65280	0	65535	65535	GX_VA_PNMTXIDX, GX_VA_POS, GX_VA_NRM, GX_VA_TEX0	System.Byte[]	0	64	(0.0, 0.0, 0.0)	0	0	0	0	0	0	0	0	0	0	0	0	
beastman_1000.gma	beastman_1000.gma	000005E0	8	4294967295	2998055679	0	0	255	1	RENDER_MATERIALS, RENDER_TRANSLUCID_MATERIALS	0	0	65535	65535	GX_VA_PNMTXIDX, GX_VA_POS, GX_VA_NRM, GX_VA_TEX0	System.Byte[]	1120	960	(0.0, 0.2, 0.0)	0	0	0	0	0	0	0	0	0	0	0	0	
beastman_3000.gma	beastman_3000.gma	000005E0	8	4294967295	2998055679	0	0	255	1	RENDER_MATERIALS, RENDER_TRANSLUCID_MATERIALS	65280	0	65535	65535	GX_VA_PNMTXIDX, GX_VA_POS, GX_VA_NRM, GX_VA_TEX0	System.Byte[]	448	1984	(0.0, 0.1, 0.0)	0	0	0	0	0	0	0	0	0	0	0	0	
	beastman_3000.gma	0000BC80	728	47776	1184	71840	0	1	24	UNK_FLAG_5, UNK_FLAG_6	0	0	0	0	0	System.Byte[]	2998055679	0	(0.0, -170141200000000000000000000000000000000.0, NaN)	9728	4294967295	4294967295	66	108	1032595371	3165873355	1025106272	0	0	0	0	
	beastman_3000.gma	0001EF00	444	28544	128	47200	0	0	184	UNK_FLAG_6	0	0	0	0	0	System.Byte[]	2998055679	0	(0.0, -170141200000000000000000000000000000000.0, NaN)	9728	4294967295	4294967295	261	459	1030830088	1021489357	996441675	0	0	0	0	
	beastman_3000.gma	0002B600	444	28544	128	47200	0	0	184	UNK_FLAG_6	0	0	0	0	0	System.Byte[]	2998055679	0	(0.0, -170141200000000000000000000000000000000.0, NaN)	9728	4294967295	4294967295	337	365	1027156471	1021223939	3164513348	0	0	0	0	
	beastman_3000.gma	00037A40	99	2998055679	2139062271	0	0	255	3	RENDER_MATERIALS	65280	0	1	2	GX_VA_PNMTXIDX, GX_VA_POS, GX_VA_NRM, GX_VA_TEX0, GX_VA_TEX1, GX_VA_TEX2	System.Byte[]	128	0	(0.0, 0.0, 0.0)	0	20	0	0	0	0	0	0	0	0	0	0	
beastman_face.gma	beastman_face.gma	00000080	0	2998055679	2139062271	4294967295	42	255	1	RENDER_MATERIALS, RENDER_TRANSLUCID_MATERIALS	65280	0	65535	65535	GX_VA_POS, GX_VA_NRM, GX_VA_TEX0	System.Byte[]	736	1152	(0.0, 0.0, 0.0)	0	0	0	0	0	0	0	0	0	0	0	0	
